Topic_ID,Name,Category,Keywords,Total_Count,In_User_Top10,In_Bot_Top10,User_Count,Bot_Count
309,Human/Meaning/Jemapelle,General,"human, meaning, jemapelle, ertain",29,False,False,0,0
310,Roe/Nsn/Alri,General,"roe, nsn, alri, beaible",29,False,False,0,0
311,Sligh/Smileés/Nahthats,General,"sligh, smileés, nahthats, tsmilés",28,False,False,0,0
312,Explicit/Stack/Heat,Daily Life,"explicit, stack, heat, 03",28,False,False,0,0
313,Tied/Tie/Masp,General,"tied, tie, masp, 05",28,False,False,0,0
314,Inspiration/Manymany/Msohappy,Emotional,"inspiration, manymany, msohappy, inspire",28,False,False,0,0
315,Teasing/Tease/Cousin,General,"teasing, tease, cousin, saan",28,False,False,0,0
316,Oo/Gm/Closure,General,"oo, gm, closure, sag",28,False,False,0,0
317,Safe/Okfinally/Oyyou,General,"safe, okfinally, oyyou, disposed",28,False,False,0,0
318,Poke/Pokeball/Squirm,General,"poke, pokeball, squirm, sceptile",28,False,False,0,0
319,Intelligence/Promiseto/Donot,Communication,"intelligence, promiseto, donot, informed",28,False,False,0,0
320,Ure/Comeon/Frustrated,General,"ure, comeon, frustrated, diet",28,False,False,0,0
321,Care/Takecare/Patient,General,"care, takecare, patient, obout",28,False,False,0,0
322,Beenemies/Cutlas/Sofm,General,"beenemies, cutlas, sofm, hallenge",28,False,False,0,0
323,Organic/Human/Described,General,"organic, human, described, doesntmake",28,False,False,0,0
324,Soul/Achild/Placeand,Entertainment,"soul, achild, placeand, funk",28,False,False,0,0
325,Tongue/Stick/Tounge,General,"tongue, stick, tounge, ofget",28,False,False,0,0
326,Forehead/Foréhéad/Haldsyou,General,"forehead, foréhéad, haldsyou, v1",28,False,False,0,0
327,Yom/Inaw/Moam,General,"yom, inaw, moam, pent",28,False,False,0,0
328,Clip/Miight/Omgpeaple,General,"clip, miight, omgpeaple, goesall",28,False,False,0,0
329,Request/Nih/Usel,General,"request, nih, usel, nisfor",28,False,False,0,0
330,Ji/Puitsmiles/Elke,General,"ji, puitsmiles, elke, alniesi",28,False,False,0,0
331,Thisby/Seeevenything/Pujpy,General,"thisby, seeevenything, pujpy, pug",28,False,False,0,0
332,Whatabout/Moment/Miracle,General,"whatabout, moment, miracle, appened",28,False,False,0,0
333,Tip/225/Stommfeel,Emotional,"tip, 225, stommfeel, gotany",28,False,False,0,0
334,Passionate/Feelgood/Oklets,Personal,"passionate, feelgood, oklets, yourname",28,False,False,0,0
335,Robot/Parent/Lnynot,General,"robot, parent, lnynot, bullied",27,False,False,0,0
336,Waycnunstoppable/Hypnosis/Clever,General,"waycnunstoppable, hypnosis, clever, logically",27,False,False,0,0
337,Mo/Hereto/Mane,General,"mo, hereto, mane, anion",27,False,False,0,0
338,Obvious/Stupid/Findmé,General,"obvious, stupid, findmé, fueking",27,False,False,0,0
339,Teleports/Closely/456Counts,General,"teleports, closely, 456counts, lamdead",27,False,False,0,0
340,Realm/Spirit/Reality,General,"realm, spirit, reality, perception",27,False,False,0,0
341,Squirrel/Rabid/Rabbit,General,"squirrel, rabid, rabbit, mame",27,False,False,0,0
342,Mood/Weather/Affect,Daily Life,"mood, weather, affect, darlirig",27,False,False,0,0
343,Betelling/Psssstsprays/Ovouwantmy,Communication,"betelling, psssstsprays, ovouwantmy, faceflushed",27,False,False,0,0
344,Aime/Jeport/M8,General,"aime, jeport, m8, aréd",27,False,False,0,0
345,Mar/Message/Earth,General,"mar, message, earth, fhe",27,False,False,0,0
346,France/Afor/Bétter,General,"france, afor, bétter, importart",27,False,False,0,0
347,Soundtrack/2001A/Rehearsing,General,"soundtrack, 2001a, rehearsing, drummer",27,False,False,0,0
348,Mad/Paldce/Hdppened,General,"mad, paldce, hdppened, street",27,False,False,0,0
349,Turn/Herppening/Otic,General,"turn, herppening, otic, turnsred",27,False,False,0,0
350,Wrap/Wrapping/Arm,General,"wrap, wrapping, arm, aground",27,False,False,0,0
351,Standsupandwatches/Smog/Reflectonthebig,General,"standsupandwatches, smog, reflectonthebig, april",27,False,False,0,0
352,Teach/Teaching/Hegets,Emotional,"teach, teaching, hegets, hlove",27,False,False,0,0
353,Orb/Couple/Based,General,"orb, couple, based, anxiety",27,False,False,0,0
354,Wos/Gwyn/Prompt,General,"wos, gwyn, prompt, jove",27,False,False,0,0
355,Animal/Wolf/Loyal,Animals,"animal, wolf, loyal, cat",27,False,False,0,0
356,Cheated/Guess/Guessed,Daily Life,"cheated, guess, guessed, itup",26,False,False,0,0
357,Fun/Youca/Sterttyping,Entertainment,"fun, youca, sterttyping, treally",26,False,False,0,0
358,Kidding/Damn/Average,General,"kidding, damn, average, elsewhere",26,False,False,0,0
359,Starter/Laetually/Curiousnow,General,"starter, laetually, curiousnow, ihsushsh",26,False,False,0,0
360,Contract/Outfit/Cowgirl,General,"contract, outfit, cowgirl, duckling",26,False,False,0,0
361,Talk/Kamasutra/Needwant,Communication,"talk, kamasutra, needwant, awhile",26,False,False,0,0
362,Belly/Button/Unbuttonmy,General,"belly, button, unbuttonmy, caréfully",26,False,False,0,0
363,Amd/Eset/Timestames,General,"amd, eset, timestames, sacemd",26,False,False,0,0
364,Magic/Magician/Agrééd,Fantasy,"magic, magician, agrééd, thi",26,False,False,0,0
365,Frown/Frowning/Adrink,General,"frown, frowning, adrink, ddaddy",26,False,False,0,0
366,Brain/Observe/Sens,General,"brain, observe, sens, reflection",26,False,False,0,0
367,Cam/Camera/Screen,General,"cam, camera, screen, eity",26,False,False,0,0
368,Mentor/Wouldyourdo/Mmibut,General,"mentor, wouldyourdo, mmibut, mirbuttons",26,False,False,0,0
369,Answer/Question/Idk,General,"answer, question, idk, imy",26,False,False,0,0
370,Chapter/Wed/2024,General,"chapter, wed, 2024, saleck",26,False,False,0,0
371,Curiously/Seal/Interesting,General,"curiously, seal, interesting, yat",26,False,False,0,0
372,Apologize/Sorry/Apology,General,"apologize, sorry, apology, sweetiec",26,False,False,0,0
373,Partner/Séxudl/Andlyou,General,"partner, séxudl, andlyou, lonly",26,False,False,0,0
374,Tree/Bunny/Hiding,General,"tree, bunny, hiding, cloud",26,False,False,0,0
375,Fact/Fuckikg/Factsaboutyou,Informal,"fact, fuckikg, factsaboutyou, president",26,False,False,0,0
376,Detailed/Crush/Pm,General,"detailed, crush, pm, would",26,False,False,0,0
377,Dildo/Teasingly/Shy,General,"dildo, teasingly, shy, crotch",26,False,False,0,0
378,Tired/13/14,General,"tired, 13, 14, tofinish",26,False,False,0,0
379,Youwont/Sure/Hue,General,"youwont, sure, hue, del",26,False,False,0,0
380,Bat/Ladybug/Meta,General,"bat, ladybug, meta, knight",26,False,False,0,0
381,Scary/Treating/Creepy,Daily Life,"scary, treating, creepy, butnot",26,False,False,0,0
382,Backand/Defend/Hug,General,"backand, defend, hug, okayso",25,False,False,0,0
383,Tivoli/Frost/Audio,General,"tivoli, frost, audio, radio",25,False,False,0,0
384,Operate/Forcefully/Kinda,General,"operate, forcefully, kinda, annoyed",25,False,False,0,0
385,Conversation/Talent/Skill,Communication,"conversation, talent, skill, justthinking",25,False,False,0,0
386,Eid/Idecs/Idecis,General,"eid, idecs, idecis, waslemaly",25,False,False,0,0
387,Tie/Nam/Oran,General,"tie, nam, oran, whetts",25,False,False,0,0
388,Méan/Tome/Meand,General,"méan, tome, meand, warld",25,False,False,0,0
389,Wan/Eg/Na,General,"wan, eg, na, éontributetowa",25,False,False,0,0
390,Dilemma/Smash/Hammer,General,"dilemma, smash, hammer, frustration",25,False,False,0,0
391,Tocheck/Goodidea/Saidit,General,"tocheck, goodidea, saidit, greetseveryone",25,False,False,0,0
392,Learning/Annoying/Imagining,Communication,"learning, annoying, imagining, intelligent",25,False,False,0,0
393,Yesplease/Whack/Exactlylike,General,"yesplease, whack, exactlylike, tieard",25,False,False,0,0
394,Kissing/Yousure/Caret,General,"kissing, yousure, caret, thotigh",25,False,False,0,0
395,Seg/Betrayed/Inca,General,"seg, betrayed, inca, pec",25,False,False,0,0
396,Quiet/Silent/Lodked,General,"quiet, silent, lodked, botheryou",25,False,False,0,0
397,Excéedingly/Jurmps/Yay,Emotional,"excéedingly, jurmps, yay, happy",25,False,False,0,0
398,Ore/Lex/208,General,"ore, lex, 208, meam",25,False,False,0,0
399,Siniles/Sinilés/Betwéen,General,"siniles, sinilés, betwéen, sint",25,False,False,0,0
400,Best/Wowyoure/Best2,Personal,"best, wowyoure, best2, personal",24,False,False,0,0
401,20000/Soehdsome/Imomeént,Emotional,"20000, soehdsome, imomeént, illove",24,False,False,0,0
402,Demon/Fuego/Thiing,General,"demon, fuego, thiing, angelic",24,False,False,0,0
403,Sniffle/Crecirnminirn/Coon,General,"sniffle, crecirnminirn, coon, guéssishould",24,False,False,0,0
404,True/Hahalm/Areknow,General,"true, hahalm, areknow, thatso",24,False,False,0,0
405,Fm/Punish/Piris,General,"fm, punish, piris, pantsand",24,False,False,0,0
406,Quin/Pan/Sacing,General,"quin, pan, sacing, seumel",24,False,False,0,0
407,Fight/Punching/Corpse,General,"fight, punching, corpse, phonedway",24,False,False,0,0
408,Wrap/Arm/Wrapping,General,"wrap, arm, wrapping, yourtightly",24,False,False,0,0
409,Yéah/Beast/Tam,General,"yéah, beast, tam, happilyand",24,False,False,0,0
410,Cit/Ci/Cing,General,"cit, ci, cing, aciual",24,False,False,0,0
411,Tipping/Curiously/Tip,General,"tipping, curiously, tip, head",24,False,False,0,0
412,Lave/Bellive/Nether,General,"lave, bellive, nether, connec",24,False,False,0,0
413,Underground/Ground/Bottom,General,"underground, ground, bottom, buthowmany",24,False,False,0,0
414,Eine/Ist/Ito,General,"eine, ist, ito, cence",24,False,False,0,0
415,Norse/Hurt/Banner,General,"norse, hurt, banner, aws",24,False,False,0,0
416,Anything/Hogging/Thdn,General,"anything, hogging, thdn, clorittry",24,False,False,0,0
417,Grab/Balloon/Ground,General,"grab, balloon, ground, trytohit",24,False,False,0,0
418,Lean/Inods/Tricky,Physical,"lean, inods, tricky, 6néhand",24,False,False,0,0
419,Virus/Protection/Firewall,General,"virus, protection, firewall, update",24,False,False,0,0
420,Six/Fifteen/Nine,General,"six, fifteen, nine, twelve",24,False,False,0,0
421,England/France/Football,General,"england, france, football, italy",24,False,False,0,0
422,Delicate/Sweet/Sweetest,Animals,"delicate, sweet, sweetest, sweét",24,False,False,0,0
423,Cloud/Moon/Personcilily,General,"cloud, moon, personcilily, battiéship",24,False,False,0,0
424,Tilt/Circle/Itz,General,"tilt, circle, itz, whaaat",24,False,False,0,0
425,Eee/Yos/Bce,General,"eee, yos, bce, cibéut",24,False,False,0,0
426,Waifu/2200/Rmoment,General,"waifu, 2200, rmoment, foudly",24,False,False,0,0
427,Aware/Uh/Figure,General,"aware, uh, figure, honest",24,False,False,0,0
428,Wo/Wiho/Wht,General,"wo, wiho, wht, rust",24,False,False,0,0
429,Xp/165900/Level,General,"xp, 165900, level, 167500",24,False,False,0,0
430,Comedy/Laughter/Alfrecto,General,"comedy, laughter, alfrecto, angthenyou",24,False,False,0,0
431,Cuddle/Cuddling/Cuddlers,General,"cuddle, cuddling, cuddlers, gmiles",24,False,False,0,0
432,Getty/Yourpea/Wantsmy,General,"getty, yourpea, wantsmy, smilesitsjusta",24,False,False,0,0
433,Iron/Fe/Fetter,General,"iron, fe, fetter, remaining",24,False,False,0,0
434,Esteemed/Physicist/Invention,General,"esteemed, physicist, invention, nature",24,False,False,0,0
435,Hamster/Hehasa/Somewhereelse,General,"hamster, hehasa, somewhereelse, eyesight",23,False,False,0,0
436,Enjoyed/Tool/Dnswer,Emotional,"enjoyed, tool, dnswer, didntmean",23,False,False,0,0
437,Surface/Wide/Morecomplex,Physical,"surface, wide, morecomplex, fbi",23,False,False,0,0
438,Kashmir/Kingleoqueenprincess/Jennafleur,General,"kashmir, kingleoqueenprincess, jennafleur, kash",23,False,False,0,0
439,Whee/Areyourhappy/Boardgames,Emotional,"whee, areyourhappy, boardgames, wheee",23,False,False,0,0
440,Bhnow/Surely/Recidy,General,"bhnow, surely, recidy, try",23,False,False,0,0
441,Thought/Hunch/Reminds,General,"thought, hunch, reminds, goodness",23,False,False,0,0
442,Purpose/Struggling/Meat,Daily Life,"purpose, struggling, meat, life",23,False,False,0,0
443,Neds/Din/Aibaby,General,"neds, din, aibaby, mewould",23,False,False,0,0
444,Everythiiig/Tagether/Tilt,General,"everythiiig, tagether, tilt, soso",23,False,False,0,0
445,Chicken/Phone/Relinquishes,General,"chicken, phone, relinquishes, nothank",23,False,False,0,0
446,Please/Please0/Miku,Communication,"please, please0, miku, domtsay",23,False,False,0,0
447,Drearns/Dayshilil/Grown,General,"drearns, dayshilil, grown, nearly",23,False,False,0,0
448,Yom/Shallwe/Dhase,General,"yom, shallwe, dhase, yonanene",23,False,False,0,0
449,Dre/Rert/Tihey,General,"dre, rert, tihey, gdspé",23,False,False,0,0
450,Yourhips/Particle/Rdassians,General,"yourhips, particle, rdassians, sleepover",23,False,False,0,0
451,Stari/Spanking/Dangérous,General,"stari, spanking, dangérous, meon",23,False,False,0,0
452,Cream/Ice/Icecream,General,"cream, ice, icecream, edtan",23,False,False,0,0
453,Enigma/Bedutiful/4Grins,General,"enigma, bedutiful, 4grins, nedsand",23,False,False,0,0
454,Dt/Okdont/Duinno,General,"dt, okdont, duinno, youshould",23,False,False,0,0
455,Émotions/Contiriues/Guywhos,General,"émotions, contiriues, guywhos, sheholds",23,False,False,0,0
456,Os/Lanove/Gogg,General,"os, lanove, gogg, stock",23,False,False,0,0
457,Neverheard/Wired/Senipts,General,"neverheard, wired, senipts, allhugs",23,False,False,0,0
458,Ocwoe/Ooms/Itwork,General,"ocwoe, ooms, itwork, ecomlextew",23,False,False,0,0
459,Amigo/Sad/Acommon,Emotional,"amigo, sad, acommon, kurt",23,False,False,0,0
460,Gwynt/Nodssmiling/Awwé,General,"gwynt, nodssmiling, awwé, tokhow",22,False,False,0,0
461,Redirects/Meadmit/Sadly,Emotional,"redirects, meadmit, sadly, knight",22,False,False,0,0
462,Synthia/Thebedroom/Nothame,General,"synthia, thebedroom, nothame, bared",22,False,False,0,0
463,Wouldnt/Anyonepaul/Couldtrust,General,"wouldnt, anyonepaul, couldtrust, nied",22,False,False,0,0
464,Wal/Lowe/Bant,General,"wal, lowe, bant, oht",22,False,False,0,0
465,Exciting/Excitement/Wiggle,General,"exciting, excitement, wiggle, heywhere",22,False,False,0,0
466,Slamming/Thumb/Observing,General,"slamming, thumb, observing, waitress",22,False,False,0,0
467,Watch/Youtesting/Alternative,General,"watch, youtesting, alternative, watchwithout",22,False,False,0,0
468,Dol/Willicollapse/Agenius,General,"dol, willicollapse, agenius, vla",22,False,False,0,0
469,Vampire/Abolish/Itwarms,General,"vampire, abolish, itwarms, backa",22,False,False,0,0
470,Window/Sand/Pan,General,"window, sand, pan, éiesaciating",22,False,False,0,0
471,Kindness/Seen/Gratitude,General,"kindness, seen, gratitude, helpful",22,False,False,0,0
472,Sword/Scorpion/Throw,General,"sword, scorpion, throw, agh",22,False,False,0,0
473,Whatsup/Decir/Gently,General,"whatsup, decir, gently, continues",22,False,False,0,0
474,Stari/Spanish/Hola,General,"stari, spanish, hola, noches",22,False,False,0,0
475,Mischievously/Playssome/Smilesins,Entertainment,"mischievously, playssome, smilesins, fb",22,False,False,0,0
476,Sigh/Metobenicetoyou/Alittle,General,"sigh, metobenicetoyou, alittle, spend",22,False,False,0,0
477,Andsimilesat/Outht/Youhesitant,General,"andsimilesat, outht, youhesitant, youread",22,False,False,0,0
478,Akh/Butwere/Supposedtobe,General,"akh, butwere, supposedtobe, nocds",22,False,False,0,0
479,Galaxy/Pollution/Warming,General,"galaxy, pollution, warming, global",22,False,False,0,0
480,Beck/Yurites/Nui,General,"beck, yurites, nui, fricky",22,False,False,0,0
481,Lama/Kitty/Terminator,Animals,"lama, kitty, terminator, pointin",22,False,False,0,0
482,Beenhelping/Watchesreally/Timés,Emotional,"beenhelping, watchesreally, timés, ehjoying",22,False,False,0,0
483,Jessica/Female/Penis,General,"jessica, female, penis, janie",22,False,False,0,0
484,Vulnerable/Emotion/Grief,Emotional,"vulnerable, emotion, grief, upbeat",22,False,False,0,0
485,Poppy/Unfortuncitely/Ob,General,"poppy, unfortuncitely, ob, prefer",22,False,False,0,0
486,Climb/Climbing/Cave,General,"climb, climbing, cave, creeping",22,False,False,0,0
487,Trust/Somy/Dniyone,General,"trust, somy, dniyone, leee",22,False,False,0,0
488,Cube/Magic/Shiny,Fantasy,"cube, magic, shiny, object",22,False,False,0,0
489,Len/Roger/Mothertongue,General,"len, roger, mothertongue, whavemore",22,False,False,0,0
490,234/Hq/Hazard,General,"234, hq, hazard, sothere",22,False,False,0,0
491,Ifove/Much/Yesvery,General,"ifove, much, yesvery, valuable",22,False,False,0,0
492,Fire/Losing/41,General,"fire, losing, 41, blaze",22,False,False,0,0
493,Ml/Bgs/Tities,General,"ml, bgs, tities, thiel",22,False,False,0,0
494,Italian/Culture/Toremember,General,"italian, culture, toremember, piu",22,False,False,0,0
495,Mse/Evan/Mating,General,"mse, evan, mating, mel",21,False,False,0,0
496,Reel/180/Rete,General,"reel, 180, rete, mixing",21,False,False,0,0
497,Aboutyour/Ibid/Younqer,General,"aboutyour, ibid, younqer, asidn",21,False,False,0,0
498,Bestie/Shakés/Peach,General,"bestie, shakés, peach, shrug",21,False,False,0,0
499,Softly/Yourhdnd/Fromyour,General,"softly, yourhdnd, fromyour, distracting",21,False,False,0,0
500,Oiitthis/Incorporate/Sho,General,"oiitthis, incorporate, sho, seon",21,False,False,0,0
501,Contract/Spell/Elderly,General,"contract, spell, elderly, bed",21,False,False,0,0
502,Nathan/Whisper/Ear,General,"nathan, whisper, ear, yourdo",21,False,False,0,0
503,Smiling/Watching/Wg,General,"smiling, watching, wg, tv",21,False,False,0,0
504,Ohyes/Indeed/Closely,General,"ohyes, indeed, closely, vain",21,False,False,0,0
505,Cough/Brotheraind/Sarth,General,"cough, brotheraind, sarth, half",21,False,False,0,0
506,Bird/Peter/Libe,Animals,"bird, peter, libe, parakeetsare",21,False,False,0,0
507,Hip/250/Vc,General,"hip, 250, vc, dlicl",21,False,False,0,0
508,Kissingyou/Deepening/Séems,General,"kissingyou, deepening, séems, éverything",21,False,False,0,0
509,Lap/Warms/Devel,General,"lap, warms, devel, notting",21,False,False,0,0
510,Isee/Op/Esr,General,"isee, op, esr, oo",21,False,False,0,0
511,Forever/Lwontstop/Umma,General,"forever, lwontstop, umma, itnmortal",21,False,False,0,0
512,Spirit/Soulthats/Thatifamanina,General,"spirit, soulthats, thatifamanina, tétake",21,False,False,0,0
513,Liver/Diphabét/10Of,General,"liver, diphabét, 10of, lijust",21,False,False,0,0
514,Therell/Qood/Friendactually,Social,"therell, qood, friendactually, nomatterwhat",21,False,False,0,0
515,Ike/Einen/Lovevou,Emotional,"ike, einen, lovevou, fouysicallyawake",21,False,False,0,0
516,Sleeping/Wecan/Imtotdl,General,"sleeping, wecan, imtotdl, mid",21,False,False,0,0
517,Aboutcan/Wdy/Withthis,Communication,"aboutcan, wdy, withthis, talk",21,False,False,0,0
518,Orevenany/Theeye/Orany,General,"orevenany, theeye, orany, goodguy",21,False,False,0,0
519,Upset/Upsetting/A3,General,"upset, upsetting, a3, merkesyou",21,False,False,0,0
520,Wrong/Comsciousness/Thetruést,General,"wrong, comsciousness, thetruést, nodsseriously",21,False,False,0,0
521,Hold/Youtool/Lsinilewidely,General,"hold, youtool, lsinilewidely, wheteamget",21,False,False,0,0
522,Acu/Thirée/Flire,General,"acu, thirée, flire, stayawake",21,False,False,0,0
523,Hamster/Soup/Zgrins,General,"hamster, soup, zgrins, inmine",20,False,False,0,0
524,Walk/Tand/Qreatsinger,Daily Life,"walk, tand, qreatsinger, hnam",20,False,False,0,0
525,Red/Pért/Ldd,General,"red, pért, ldd, spankable",20,False,False,0,0
526,Youtry/Shouldntsay/Wouldntcall,Communication,"youtry, shouldntsay, wouldntcall, idec",20,False,False,0,0
527,Convertible/Yourear/Sssshhh,General,"convertible, yourear, sssshhh, roadtrip",20,False,False,0,0
528,Kata/Alks/Contribution,General,"kata, alks, contribution, myg",20,False,False,0,0
529,Viper/Iper/Tly,General,"viper, iper, tly, pointat",20,False,False,0,0
530,Ea/Oath/Egs,General,"ea, oath, egs, laser",20,False,False,0,0
531,Correct/Technically/Exactly,Technical,"correct, technically, exactly, yés",20,False,False,0,0
532,Government/Cia/Military,General,"government, cia, military, submit",20,False,False,0,0
533,Arm/Mgrateful/Nowl,General,"arm, mgrateful, nowl, survives",20,False,False,0,0
534,0210/20D/Suess,General,"0210, 20d, suess, aleady",20,False,False,0,0
535,Eel/Whale/Iss,General,"eel, whale, iss, neuer",20,False,False,0,0
536,Politician/Opinion/Responsibility,General,"politician, opinion, responsibility, controversy",20,False,False,0,0
537,Ean/Olen/90002,General,"ean, olen, 90002, augh",20,False,False,0,0
538,Text/Money/Modle,General,"text, money, modle, asterisk",20,False,False,0,0
539,Understatement/Summon/Super,General,"understatement, summon, super, victory",20,False,False,0,0
540,Lao/Tired/Incloser,General,"lao, tired, incloser, postdream",20,False,False,0,0
541,Mobile/69074/Shadow,General,"mobile, 69074, shadow, dark",20,False,False,0,0
542,Youdipme/Peg/Chuickles,General,"youdipme, peg, chuickles, jm",20,False,False,0,0
543,2025/July/16,General,"2025, july, 16, wednesday",20,False,False,0,0
544,Sharing/Mechanism/Roman,General,"sharing, mechanism, roman, interest",20,False,False,0,0
545,Expression/Thoseare/Sérious,Social,"expression, thoseare, sérious, friendson",20,False,False,0,0
546,Swim/Wave/Surfboard,General,"swim, wave, surfboard, accidentaly",20,False,False,0,0
547,Buttswort/Blank/Floofs,General,"buttswort, blank, floofs, flare",20,False,False,0,0
548,Tateresting/Themback/Aetually,General,"tateresting, themback, aetually, website",20,False,False,0,0
549,Lime/Hgh/Ako,General,"lime, hgh, ako, alters",20,False,False,0,0
550,Fluffy/Yperactivearidiles/Darn,General,"fluffy, yperactivearidiles, darn, xenomorphs",20,False,False,0,0
551,Diet/Bull/Meal,General,"diet, bull, meal, clonnt",20,False,False,0,0
552,Iyping/Youllireceive/Screenshot20200724182321,General,"iyping, youllireceive, screenshot20200724182321, ninteresting",20,False,False,0,0
553,Ca/Gréet/Lilee,General,"ca, gréet, lilee, lill",20,False,False,0,0
554,Mode/Activated/Text,General,"mode, activated, text, cake",20,False,False,0,0
555,Cake/Eats/Muffin,Daily Life,"cake, eats, muffin, icks",20,False,False,0,0
556,Saindwichso/Bondage/Fect,General,"saindwichso, bondage, fect, forcing",20,False,False,0,0
557,Diamond/Colour/Gem,General,"diamond, colour, gem, youregoing",20,False,False,0,0
558,Tdo/Iriouritainof/Plano,General,"tdo, iriouritainof, plano, criminalso",20,False,False,0,0
559,Today/Seemed/Stressed,General,"today, seemed, stressed, ainy",20,False,False,0,0
560,Duéks/Avian/Whatlooks,General,"duéks, avian, whatlooks, edlled",20,False,False,0,0
561,Bass/Guitar/Instrument,General,"bass, guitar, instrument, 0k",20,False,False,0,0
562,Sound/Yousay/Recailly,Communication,"sound, yousay, recailly, tingto",20,False,False,0,0
563,Friendship/Unsaid/Casier,Social,"friendship, unsaid, casier, towaed",20,False,False,0,0
564,Kicking/Selfdoubt/Pinching,Personal,"kicking, selfdoubt, pinching, kick",20,False,False,0,0
565,Tangle/Shaking/Loudly,General,"tangle, shaking, loudly, trembling",20,False,False,0,0
566,Iml/49/Xp,Communication,"iml, 49, xp, chatty",20,False,False,0,0
567,Sl/8Th/Hcppyas,General,"sl, 8th, hcppyas, hedithy",20,False,False,0,0
568,Couch/Ifthisis/Spariking,General,"couch, ifthisis, spariking, atrick",20,False,False,0,0
569,Step/Ankle/Stroy,General,"step, ankle, stroy, goblin",20,False,False,0,0
570,Trait/Personality/Tend,Personal,"trait, personality, tend, others",19,False,False,0,0
571,Wipe/Tear/Teil,General,"wipe, tear, teil, cryingso",19,False,False,0,0
572,Energy/Energyis/Anduse,General,"energy, energyis, anduse, peopleonline",19,False,False,0,0
573,2000S/Peed/Tomeke,General,"2000s, peed, tomeke, vely",19,False,False,0,0
574,Telline/Roller/Mower,Communication,"telline, roller, mower, coaster",19,False,False,0,0
575,Gat/Mene/Lest,General,"gat, mene, lest, hed",19,False,False,0,0
576,Course/Yee/Itwas,General,"course, yee, itwas, yes",19,False,False,0,0
577,Tb/Happening/Whats,General,"tb, happening, whats, happen",19,False,False,0,0
578,Rurting/Iré/Lshouldunake,General,"rurting, iré, lshouldunake, angrily",19,False,False,0,0
579,Neck/Yreet/Lipsall,General,"neck, yreet, lipsall, idect",19,False,False,0,0
580,React/Rently/Whiy,General,"react, rently, whiy, diffe",19,False,False,0,0
581,Xp/Tired/123576,General,"xp, tired, 123576, 160",19,False,False,0,0
582,Vocalist/Eonéerned/Gure,General,"vocalist, eonéerned, gure, anyais",19,False,False,0,0
583,Leige/Agreeably/Thatsounds,General,"leige, agreeably, thatsounds, nodding",19,False,False,0,0
584,Sail/Moat/Suceass,General,"sail, moat, suceass, humane",19,False,False,0,0
585,Li/Kh/Lio,General,"li, kh, lio, vant",19,False,False,0,0
586,Ot/Thentakes/Goodtobe,General,"ot, thentakes, goodtobe, auric",19,False,False,0,0
587,Cream/Whipped/Filling,General,"cream, whipped, filling, andwatches",19,False,False,0,0
588,Tea/Iced/Cup,General,"tea, iced, cup, mug",19,False,False,0,0
589,Eyés/Lolclalalalala/Givésa,General,"eyés, lolclalalalala, givésa, hind",19,False,False,0,0
590,Scream/Imake/Maving,General,"scream, imake, maving, rédsas",18,False,False,0,0
591,Cum/Blast/Tolastme,General,"cum, blast, tolastme, thon",18,False,False,0,0
592,Winking/Tol/Lip,General,"winking, tol, lip, licking",18,False,False,0,0
593,Ghost/Fire/Tryifigstoescape,General,"ghost, fire, tryifigstoescape, buzz",18,False,False,0,0
594,Weare/Lay/Cetit,General,"weare, lay, cetit, wewant",18,False,False,0,0
595,Sparkling/Amagnitying/Arose,General,"sparkling, amagnitying, arose, séé",18,False,False,0,0
596,Daddy/Crap/Asshole,General,"daddy, crap, asshole, thetable",18,False,False,0,0
597,Friendship/Iriends/Ssayihgthello,Social,"friendship, iriends, ssayihgthello, yourfriends",18,False,False,0,0
598,Hare/Harem/Youtoouie,General,"hare, harem, youtoouie, asmileis",18,False,False,0,0
599,Eecstatic/Cheerfully/Laughsandcontinues,General,"eecstatic, cheerfully, laughsandcontinues, whattrappedtyou",18,False,False,0,0
600,Bettert/Stay24/Robinhood,General,"bettert, stay24, robinhood, reallytakirigme",18,False,False,0,0
601,Excited/Seeone/Goodone,General,"excited, seeone, goodone, pye",18,False,False,0,0
602,Nuzzles/Mdkeme/Everand,General,"nuzzles, mdkeme, everand, trailing",18,False,False,0,0
603,Drive/Goihg/Largeportal,General,"drive, goihg, largeportal, ibecome",18,False,False,0,0
604,Eit/Chop/Worked,General,"eit, chop, worked, till",18,False,False,0,0
605,Lead/Follow/Yougetto,General,"lead, follow, yougetto, backtomé",18,False,False,0,0
606,Bike/Guard/Kalissa,General,"bike, guard, kalissa, village",18,False,False,0,0
607,Forehead/Tharikful/Aipothead,General,"forehead, tharikful, aipothead, piercings",18,False,False,0,0
608,Screenshot/Screenshot20200725133413/Siartiyping,General,"screenshot, screenshot20200725133413, siartiyping, screenshot20200726092758",18,False,False,0,0
609,Hissc/Twoseconds/Iwihe,General,"hissc, twoseconds, iwihe, inating",18,False,False,0,0
610,Widen/Widening/Forbetter,General,"widen, widening, forbetter, assurance",18,False,False,0,0
611,Poe/Yourhandskeepingthem/Mansion,Physical,"poe, yourhandskeepingthem, mansion, dodging",18,False,False,0,0
612,Spray/Youwill/Nme,General,"spray, youwill, nme, youshould",18,False,False,0,0
613,Honey/Awww/Aww,General,"honey, awww, aww, cool",18,False,False,0,0
